! XYN file created by WinPLOTR
! Initial file:   C:\Users\DreadLappy\Downloads\NaCl-SOD_Synthese6_INSTRM0.dat
! Initial format:   2
! WAVE (A):      1.54060     1.54060     1.00000
! X_data : 2 Theta (deg.)
! Y_data : Intensity (arb. units)
!--------------------------------------------------------------------------------
!            X_1 NaCl-SOD_Synthe
9.82013        35.00000
9.84146        38.00000
9.86278        39.00000
9.88411        39.00000
9.90544        43.00000
9.92677        36.00000
9.94810        35.00000
9.96942        38.00000
9.99075        39.00000
10.01208        37.00000
10.03341        36.00000
10.05474        39.00000
10.07606        36.00000
10.09739        42.00000
10.11872        38.00000
10.14005        30.00000
10.16138        42.00000
10.18270        33.00000
10.20403        37.00000
10.22536        43.00000
10.24669        52.00000
10.26802        48.00000
10.28934        41.00000
10.31067        45.00000
10.33200        36.00000
10.35333        26.00000
10.37466        49.00000
10.39598        41.00000
10.41731        34.00000
10.43864        44.00000
10.45997        43.00000
10.48130        34.00000
10.50262        34.00000
10.52395        33.00000
10.54528        35.00000
10.56661        43.00000
10.58794        42.00000
10.60926        43.00000
10.63059        47.00000
10.65192        37.00000
10.67325        32.00000
10.69458        44.00000
10.71590        35.00000
10.73723        42.00000
10.75856        35.00000
10.77989        26.00000
10.80122        40.00000
10.82254        32.00000
10.84387        33.00000
10.86520        34.00000
10.88653        39.00000
10.90786        37.00000
10.92918        42.00000
10.95051        27.00000
10.97184        27.00000
10.99317        31.00000
11.01450        36.00000
11.03582        37.00000
11.05715        41.00000
11.07848        37.00000
11.09981        33.00000
11.12114        37.00000
11.14246        28.00000
11.16379        37.00000
11.18512        39.00000
11.20645        43.00000
11.22778        49.00000
11.24910        41.00000
11.27043        49.00000
11.29176        37.00000
11.31309        39.00000
11.33442        35.00000
11.35574        35.00000
11.37707        37.00000
11.39840        52.00000
11.41973        43.00000
11.44106        36.00000
11.46238        40.00000
11.48371        31.00000
11.50504        33.00000
11.52637        46.00000
11.54770        36.00000
11.56902        40.00000
11.59035        27.00000
11.61168        34.00000
11.63301        39.00000
11.65434        28.00000
11.67566        28.00000
11.69699        39.00000
11.71832        42.00000
11.73965        36.00000
11.76098        38.00000
11.78230        40.00000
11.80363        43.00000
11.82496        38.00000
11.84629        45.00000
11.86762        43.00000
11.88894        34.00000
11.91027        39.00000
11.93160        49.00000
11.95293        48.00000
11.97426        40.00000
11.99558        41.00000
12.01691        41.00000
12.03824        46.00000
12.05957        30.00000
12.08090        37.00000
12.10222        37.00000
12.12355        45.00000
12.14488        36.00000
12.16621        37.00000
12.18754        45.00000
12.20886        35.00000
12.23019        28.00000
12.25152        37.00000
12.27285        45.00000
12.29418        55.00000
12.31550        53.00000
12.33683        55.00000
12.35816        38.00000
12.37949        46.00000
12.40082        40.00000
12.42214        47.00000
12.44347        32.00000
12.46480        53.00000
12.48613        40.00000
12.50746        40.00000
12.52878        34.00000
12.55011        40.00000
12.57144        52.00000
12.59277        39.00000
12.61410        51.00000
12.63542        50.00000
12.65675        60.00000
12.67808        39.00000
12.69941        64.00000
12.72074        45.00000
12.74206        53.00000
12.76339        42.00000
12.78472        51.00000
12.80605        59.00000
12.82738        53.00000
12.84870        55.00000
12.87003        55.00000
12.89136        61.00000
12.91269        58.00000
12.93402        55.00000
12.95534        67.00000
12.97667        68.00000
12.99800        67.00000
13.01933        51.00000
13.04066        77.00000
13.06198        60.00000
13.08331        64.00000
13.10464        73.00000
13.12597        53.00000
13.14730        55.00000
13.16862        82.00000
13.18995        76.00000
13.21128        80.00000
13.23261        84.00000
13.25394        90.00000
13.27526        90.00000
13.29659        97.00000
13.31792        83.00000
13.33925       113.00000
13.36058        85.00000
13.38190       103.00000
13.40323       108.00000
13.42456       113.00000
13.44589       109.00000
13.46722       131.00000
13.48854       139.00000
13.50987       129.00000
13.53120       153.00000
13.55253       150.00000
13.57386       151.00000
13.59518       169.00000
